offset,PDemand Feature,Day1,Day2,Hour Index,Season1,Season2,Season3,Season4,TOD1,TOD2,TOD3,TOD4,TOD5,dewtemp,drytemp,humidity,precip,wind speed,Courthouse y
1,-0.828878757,1,0,-0.505620583,0,0,0,1,0,0,0,1,0,-0.790215132,-0.9760806809999999,0.037217227,-0.163486338,0.18571150399999997,230.0
1,-0.7643224479999999,1,0,-0.79454663,0,0,0,1,0,1,0,0,0,-0.206687388,-0.861165414,1.368153207,-0.163486338,0.73193656,246.0
1,-0.702840248,1,0,1.661324773,1,0,0,0,0,0,0,0,1,1.27865596,0.862563602,1.11220398,-0.163486338,-1.452963667,264.0
1,-0.755100118,0,1,-1.372398725,0,0,1,0,0,0,0,0,1,0.589032263,-0.05675854,1.572912589,-0.163486338,0.45882403200000005,249.0
1,-0.8012117670000001,0,1,-1.227935701,0,0,0,1,0,0,0,0,1,-0.418879295,-1.148453583,1.572912589,1.345831543,2.370611731,231.0
1,2.103822155,1,0,0.21669453600000002,0,0,1,0,1,0,0,0,0,0.48293631,1.494597575,-1.44728829,-0.163486338,-1.452963667,1178.0
1,-0.730507238,0,1,1.372398725,0,0,1,0,0,0,0,0,1,1.4908478669999998,1.4371399409999999,0.344356299,-0.163486338,-0.087401025,260.0
1,2.192971344,1,0,0.36115755899999996,1,0,0,0,1,0,0,0,0,1.225607984,1.379682307,-0.065162464,-0.163486338,-1.452963667,1205.0
1,0.9141415970000001,1,0,0.650083607,1,0,0,0,1,0,0,0,0,-0.8432631079999999,0.0006990939999999999,-1.549667981,-0.163486338,0.18571150399999997,767.0
1,-0.788915327,0,1,1.372398725,0,0,1,0,0,0,0,0,1,1.384751914,1.092394138,0.856254753,-0.163486338,-0.633626082,241.0
1,1.498222491,1,0,1.372398725,0,0,1,0,0,0,0,0,1,1.5438958440000001,1.034936504,1.4193430530000002,-0.163486338,-1.452963667,912.0
1,-0.8965091759999999,1,0,1.083472678,0,1,0,0,0,0,1,0,0,-0.949359062,0.23052963,-1.9079968980000002,-0.163486338,0.45882403200000005,203.0
1,-0.456911451,1,0,-0.650083607,0,1,0,0,0,1,0,0,0,-0.949359062,-0.401504343,-1.242528908,-0.163486338,-0.087401025,517.0
1,0.7665843179999999,1,0,1.083472678,0,0,0,1,0,0,1,0,0,-0.684119178,-0.688792512,-0.32111169100000003,-0.163486338,0.45882403200000005,667.0
1,-0.779692997,0,1,0.939009654,0,0,1,0,0,0,1,0,0,0.270744403,1.092394138,-1.2937187540000001,-0.163486338,-0.633626082,250.0
1,0.788103088,1,0,0.21669453600000002,0,0,0,1,1,0,0,0,0,0.48293631,0.6901907009999999,-0.372301536,-0.163486338,0.45882403200000005,747.0
1,-0.776618888,1,0,-1.083472678,0,0,0,1,0,1,0,0,0,-1.532886806,-1.55065702,-0.5770609179999999,-0.163486338,0.45882403200000005,243.0
1,-0.712062578,1,0,-1.516861749,0,0,1,0,0,0,0,0,1,0.854272147,0.6901907009999999,0.395546145,-0.163486338,-1.452963667,246.0
1,-0.54606064,1,0,-0.79454663,0,1,0,0,0,1,0,0,0,-0.36583131799999996,-1.090995949,1.572912589,1.094278563,-0.087401025,321.0
1,1.57814935,1,0,-0.36115755899999996,0,0,1,0,0,0,0,1,0,1.3317039370000001,1.149851771,0.600305526,-0.163486338,-0.633626082,1132.0
1,-0.825804647,0,1,-0.36115755899999996,0,0,0,1,0,0,0,1,0,-0.949359062,-0.861165414,-0.5770609179999999,-0.163486338,-0.087401025,229.0
1,-0.779692997,1,0,-0.650083607,0,0,0,1,0,1,0,0,0,-0.153639411,-0.458961977,0.44673599,-0.163486338,0.45882403200000005,263.0
1,-0.844249307,1,0,-1.083472678,0,0,0,1,0,1,0,0,0,-1.320694899,-1.435741752,-0.32111169100000003,-0.163486338,1.0050490890000001,224.0
1,2.106896265,1,0,0.505620583,0,0,1,0,1,0,0,0,0,1.225607984,1.207309405,0.24197660899999998,-0.163486338,-0.633626082,1213.0
1,-0.844249307,0,1,-1.083472678,0,1,0,0,0,1,0,0,0,0.058552495999999996,0.115614362,-0.218732,-0.163486338,0.18571150399999997,310.0
1,1.070921205,0,1,0.21669453600000002,0,0,1,0,1,0,0,0,0,1.384751914,1.781885744,-0.423491382,-0.163486338,-0.087401025,788.0
1,0.9356603659999999,0,1,0.939009654,0,0,0,1,0,0,1,0,0,-1.055455015,-0.9186230470000001,-0.679440609,-0.163486338,-0.087401025,774.0
1,0.735843218,1,0,0.072231512,0,0,0,1,1,0,0,0,0,-0.896311085,-1.6655722880000001,1.521722744,2.100490483,1.278161617,751.0
1,-0.776618888,0,1,-1.372398725,0,1,0,0,0,0,0,0,1,-1.161550969,-0.688792512,-1.191339063,-0.163486338,-0.087401025,242.0
1,-0.773544778,1,0,-1.083472678,0,0,0,1,0,1,0,0,0,-0.25973536399999997,-0.9760806809999999,1.572912589,0.339619623,0.18571150399999997,240.0
1,0.864955837,1,0,0.072231512,0,0,0,1,1,0,0,0,0,-1.9042226430000002,-1.608114654,-1.191339063,-0.163486338,0.73193656,785.0
1,-0.773544778,1,0,-0.505620583,0,0,0,1,0,0,0,1,0,-1.161550969,-1.55065702,0.344356299,-0.163486338,-0.087401025,244.0
1,0.772732538,0,1,0.21669453600000002,0,0,1,0,1,0,0,0,0,0.695128216,0.0006990939999999999,1.726482125,0.591172603,-0.633626082,753.0
1,-0.7274331279999999,1,0,-1.227935701,0,0,1,0,0,0,0,0,1,1.596943821,1.322224673,0.856254753,-0.163486338,-0.087401025,257.0
1,-0.8165823170000001,1,0,1.227935701,0,1,0,0,0,0,0,0,1,-0.47192727100000004,-0.631334878,0.037217227,-0.163486338,0.18571150399999997,227.0
1,-0.779692997,1,0,-1.227935701,0,0,1,0,0,0,0,0,1,1.172560007,0.862563602,0.856254753,-0.163486338,-0.087401025,244.0
1,-0.779692997,1,0,1.372398725,0,0,1,0,0,0,0,0,1,1.3317039370000001,0.6901907009999999,1.726482125,-0.163486338,-0.633626082,241.0
1,-0.785841217,0,1,-1.516861749,0,0,1,0,0,0,0,0,1,0.80122417,0.517817799,0.6514953720000001,-0.163486338,0.45882403200000005,245.0
1,1.8917085669999998,1,0,-0.36115755899999996,0,0,1,0,0,0,0,1,0,1.43779989,1.4371399409999999,0.24197660899999998,-0.163486338,-1.452963667,1170.0
1,-0.8350269770000001,1,0,0.072231512,0,0,0,1,1,0,0,0,0,0.589032263,0.0006990939999999999,1.4193430530000002,-0.163486338,0.73193656,226.0
1,-0.7274331279999999,1,0,1.516861749,0,1,0,0,0,0,0,0,1,-1.798126689,-1.493199386,-1.140149217,-0.163486338,1.551274146,257.0
1,-0.785841217,0,1,1.516861749,0,0,1,0,0,0,0,0,1,0.80122417,0.862563602,-0.065162464,-0.163486338,0.45882403200000005,489.0
1,-0.733581348,1,0,-0.79454663,0,0,1,0,0,1,0,0,0,1.596943821,1.207309405,1.1633938259999999,-0.163486338,-1.452963667,257.0
1,-0.788915327,1,0,1.516861749,1,0,0,0,0,0,0,0,1,0.21769642600000003,-0.114216173,0.600305526,-0.163486338,-1.452963667,234.0
1,-0.610616949,1,0,1.661324773,0,0,1,0,0,0,0,0,1,0.42988833299999996,1.092394138,-1.037769527,-0.163486338,-0.633626082,246.0
1,-0.8165823170000001,0,1,-0.79454663,0,0,0,1,0,1,0,0,0,-1.161550969,-1.320826485,-0.167542155,-0.163486338,0.18571150399999997,229.0
1,-0.804285877,1,0,-0.939009654,0,0,0,1,0,1,0,0,0,-0.684119178,-1.090995949,0.549115681,-0.163486338,0.73193656,282.0
1,-0.755100118,0,1,0.505620583,0,0,1,0,1,0,0,0,0,1.11951203,0.805105968,0.856254753,-0.163486338,-1.452963667,249.0
1,-0.8934350659999999,0,1,-0.650083607,0,0,1,0,0,1,0,0,0,1.066464053,1.4371399409999999,-0.47468122700000004,-0.163486338,-1.452963667,206.0
1,-0.779692997,1,0,-0.939009654,0,0,0,1,0,1,0,0,0,-0.949359062,-1.493199386,0.856254753,-0.163486338,0.45882403200000005,244.0
1,-0.748951898,1,0,-1.661324773,0,0,0,1,0,0,0,0,1,-0.790215132,-0.9186230470000001,-0.116352309,-0.163486338,-0.087401025,245.0
1,0.41613578100000004,1,0,-0.21669453600000002,0,0,0,1,0,0,0,1,0,-1.055455015,-0.9186230470000001,-0.679440609,-0.163486338,1.278161617,688.0
1,-0.795063547,1,0,-1.516861749,1,0,0,0,0,0,0,0,1,0.32379237899999996,0.402902531,-0.218732,-0.163486338,-0.087401025,232.0
1,-0.767396558,1,0,-1.516861749,0,0,0,1,0,0,0,0,1,-0.206687388,-0.344046709,0.08840707199999999,-0.163486338,-0.633626082,248.0
1,2.214490114,1,0,0.505620583,0,0,1,0,1,0,0,0,0,1.649991797,1.6095128419999998,0.395546145,-0.163486338,-0.633626082,1230.0
1,-0.52761598,1,0,-0.939009654,0,1,0,0,0,1,0,0,0,-2.010318596,-1.9528604569999999,-0.833010145,-0.163486338,0.45882403200000005,349.0
1,0.280874942,1,0,1.516861749,0,0,0,1,0,0,0,0,1,-0.790215132,-1.090995949,0.29316645399999997,-0.163486338,-1.452963667,580.0
1,-0.8350269770000001,1,0,0.939009654,0,1,0,0,0,0,1,0,0,-0.524975248,-1.2633688509999998,1.572912589,0.339619623,0.45882403200000005,225.0
1,-0.847323417,0,1,1.372398725,1,0,0,0,0,0,0,0,1,0.535984286,0.0006990939999999999,1.265773517,-0.163486338,-0.633626082,221.0
1,-0.831952867,1,0,-0.36115755899999996,0,0,1,0,0,0,0,1,0,0.164648449,0.632733067,-0.88419999,-0.163486338,-1.452963667,227.0
1,-0.776618888,1,0,1.661324773,0,1,0,0,0,0,0,0,1,-0.312783341,-1.090995949,1.777671971,3.106702404,2.097499203,239.0
1,-0.825804647,1,0,0.36115755899999996,0,0,0,1,1,0,0,0,0,-0.631071201,-1.435741752,1.726482125,0.339619623,0.73193656,227.0
1,-0.773544778,1,0,0.36115755899999996,0,0,0,1,1,0,0,0,0,-1.267646922,-1.033538315,-0.88419999,-0.163486338,0.18571150399999997,240.0
1,1.9685613169999998,1,0,-0.072231512,0,0,1,0,0,0,0,1,0,1.066464053,1.322224673,-0.32111169100000003,-0.163486338,-0.633626082,1148.0
1,2.020821186,1,0,0.79454663,0,0,1,0,0,0,1,0,0,0.270744403,0.97747887,-1.140149217,-0.163486338,-0.087401025,1116.0
1,-0.795063547,0,1,-1.372398725,0,1,0,0,0,0,0,0,1,0.005504519,-0.401504343,0.753875063,0.08806664199999999,1.0050490890000001,244.0
1,-0.50917132,1,0,-0.505620583,0,0,0,1,0,0,0,1,0,0.64208024,0.058156728,1.4193430530000002,-0.163486338,1.278161617,422.0
1,-0.8381010870000001,1,0,1.661324773,0,0,0,1,0,0,0,0,1,-0.524975248,-0.746250146,0.13959691800000001,-0.163486338,0.45882403200000005,226.0
1,-0.632135719,1,0,0.072231512,0,0,0,1,1,0,0,0,0,-1.479838829,-1.435741752,-0.6282507629999999,-0.163486338,-0.633626082,297.0
1,-0.349317602,1,0,1.227935701,0,0,1,0,0,0,0,0,1,1.066464053,0.517817799,1.4193430530000002,-0.163486338,-0.633626082,292.0
1,0.812695967,1,0,0.939009654,0,0,0,1,0,0,1,0,0,-0.36583131799999996,-0.9760806809999999,1.214583671,-0.163486338,-0.087401025,736.0
1,0.477617981,0,1,1.227935701,0,0,0,1,0,0,0,0,1,-0.8432631079999999,-0.344046709,-1.191339063,-0.163486338,-0.360513553,462.0
1,-0.33702116200000004,1,0,-0.505620583,1,0,0,0,0,0,0,1,0,0.695128216,0.402902531,0.6514953720000001,-0.163486338,-0.633626082,630.0
1,-0.8012117670000001,1,0,0.650083607,0,1,0,0,1,0,0,0,0,0.535984286,0.23052963,0.6514953720000001,-0.163486338,0.18571150399999997,233.0
1,-0.51839365,1,0,-0.79454663,0,1,0,0,0,1,0,0,0,-1.479838829,-1.493199386,-0.525871073,-0.163486338,1.0050490890000001,403.0
1,2.174526685,1,0,0.21669453600000002,0,0,1,0,1,0,0,0,0,1.11951203,1.322224673,-0.218732,-0.163486338,0.73193656,1193.0
1,-0.55528297,1,0,-0.650083607,0,0,1,0,0,1,0,0,0,0.21769642600000003,0.0006990939999999999,0.344356299,-0.163486338,0.45882403200000005,418.0
1,-0.755100118,0,1,-0.21669453600000002,0,0,1,0,0,0,0,1,0,0.535984286,1.207309405,-1.037769527,-0.163486338,1.551274146,255.0
1,-0.656728599,1,0,1.227935701,1,0,0,0,0,0,0,0,1,-0.8432631079999999,-0.22913144100000002,-1.2937187540000001,-0.163486338,0.18571150399999997,260.0
1,-0.7981376570000001,1,0,-1.661324773,0,0,1,0,0,0,0,0,1,-0.206687388,0.115614362,-0.730630454,-0.163486338,-1.452963667,229.0
1,-0.8196564270000001,1,0,-1.516861749,0,0,0,1,0,0,0,0,1,-0.578023225,0.115614362,-1.344908599,-0.163486338,1.0050490890000001,229.0
1,-0.813508207,1,0,-0.505620583,0,0,0,1,0,0,0,1,0,-0.896311085,-1.6655722880000001,1.521722744,2.3520434630000002,-1.452963667,234.0
1,-0.8012117670000001,1,0,-1.516861749,0,0,0,1,0,0,0,0,1,-1.4267908519999999,-1.55065702,-0.32111169100000003,-0.163486338,-0.087401025,236.0
1,-0.705914358,1,0,-1.516861749,0,0,1,0,0,0,0,0,1,1.066464053,0.862563602,0.549115681,-0.163486338,-1.452963667,234.0
1,2.057710506,0,1,0.650083607,0,0,1,0,1,0,0,0,0,0.48293631,1.034936504,-0.88419999,-0.163486338,-0.633626082,1159.0
1,0.8034736379999999,1,0,0.79454663,0,0,0,1,0,0,1,0,0,-0.790215132,-0.401504343,-0.9865796809999999,-0.163486338,1.0050490890000001,757.0
1,-0.8934350659999999,0,1,1.227935701,0,0,1,0,0,0,0,0,1,1.172560007,1.034936504,0.44673599,-0.163486338,-1.452963667,209.0
1,0.8003995279999999,1,0,0.36115755899999996,0,0,0,1,1,0,0,0,0,-0.25973536399999997,0.23052963,-0.9865796809999999,-0.163486338,-0.087401025,750.0
1,-0.862693967,1,0,-0.650083607,0,1,0,0,0,1,0,0,0,0.270744403,-0.401504343,1.572912589,-0.163486338,-1.452963667,220.0
1,2.260601764,1,0,0.650083607,0,0,1,0,1,0,0,0,0,1.27865596,2.1266315469999997,-1.088959372,-0.163486338,0.18571150399999997,1227.0
1,2.411233152,1,0,0.072231512,0,0,1,0,1,0,0,0,0,1.3317039370000001,1.8968010119999998,-0.730630454,-0.163486338,1.0050490890000001,1284.0
1,-0.791989437,1,0,-0.939009654,1,0,0,0,0,1,0,0,0,0.80122417,0.23052963,1.4193430530000002,-0.163486338,-0.633626082,237.0
1,-0.715136688,0,1,-1.516861749,0,1,0,0,0,0,0,0,1,-1.108502992,-1.493199386,0.344356299,-0.163486338,0.45882403200000005,262.0
1,-0.822730537,0,1,-1.372398725,1,0,0,0,0,0,0,0,1,0.695128216,0.23052963,1.11220398,-0.163486338,0.18571150399999997,227.0
1,-0.5706535189999999,0,1,1.516861749,0,0,0,1,0,0,0,0,1,-0.25973536399999997,-1.033538315,1.726482125,-0.163486338,1.551274146,307.0
1,-0.748951898,1,0,-0.505620583,0,0,0,1,0,0,0,1,0,-2.063366573,-2.29760626,-0.32111169100000003,-0.163486338,0.18571150399999997,403.0
1,0.871104057,1,0,0.939009654,0,0,0,1,0,0,1,0,0,-1.320694899,-1.033538315,-0.9865796809999999,-0.163486338,3.189949317,749.0
1,-0.21098265300000002,0,1,-0.650083607,0,1,0,0,0,1,0,0,0,0.270744403,-0.401504343,1.572912589,-0.163486338,-0.633626082,558.0
1,-0.795063547,1,0,-0.21669453600000002,0,0,0,1,0,0,0,1,0,-1.479838829,-2.067775725,0.805064908,0.339619623,1.0050490890000001,236.0
1,-0.241723753,1,0,-0.505620583,0,0,1,0,0,0,0,1,0,0.270744403,0.058156728,0.395546145,-0.163486338,-0.633626082,629.0
1,-0.813508207,1,0,-0.072231512,0,0,0,1,0,0,0,1,0,0.48293631,-0.05675854,1.265773517,-0.163486338,0.73193656,230.0
1,0.772732538,1,0,-0.072231512,1,0,0,0,0,0,0,1,0,-0.153639411,0.173071996,-0.7818203,-0.163486338,-0.087401025,765.0
1,0.843437067,0,1,0.939009654,0,1,0,0,0,0,1,0,0,0.164648449,-0.344046709,1.061014135,-0.163486338,-1.452963667,749.0
1,-0.5706535189999999,1,0,-0.939009654,0,1,0,0,0,1,0,0,0,0.005504519,-0.51641961,1.061014135,-0.163486338,-1.452963667,312.0
1,-0.718210798,1,0,-0.21669453600000002,1,0,0,0,0,0,0,1,0,-0.25973536399999997,0.115614362,-0.833010145,-0.163486338,1.0050490890000001,272.0
1,-0.813508207,1,0,0.36115755899999996,1,0,0,0,1,0,0,0,0,-0.578023225,0.28798726399999997,-1.549667981,-0.163486338,0.18571150399999997,231.0
1,-0.8381010870000001,1,0,1.083472678,1,0,0,0,0,0,1,0,0,-0.524975248,-0.05675854,-1.037769527,-0.163486338,0.18571150399999997,226.0
1,-0.785841217,1,0,-0.650083607,0,0,0,1,0,1,0,0,0,-1.108502992,-1.6655722880000001,0.805064908,0.08806664199999999,-1.452963667,254.0
1,0.732769108,0,1,0.36115755899999996,0,1,0,0,1,0,0,0,0,-0.524975248,0.23052963,-1.3960984440000002,-0.163486338,-1.452963667,732.0
1,-0.822730537,1,0,0.650083607,0,0,0,1,1,0,0,0,0,-0.684119178,0.460360165,-1.8056172080000001,-0.163486338,0.45882403200000005,232.0
1,-0.5706535189999999,0,1,-0.79454663,0,1,0,0,0,1,0,0,0,-0.418879295,-0.51641961,-0.065162464,-0.163486338,1.0050490890000001,315.0
1,2.202193674,1,0,0.79454663,0,0,1,0,0,0,1,0,0,1.066464053,1.72442811,-0.88419999,-0.163486338,-0.087401025,1197.0
1,1.58429757,1,0,-0.79454663,1,0,0,0,0,1,0,0,0,1.384751914,0.805105968,1.624102434,0.591172603,-1.452963667,1033.0
1,-0.902657396,1,0,-0.072231512,0,1,0,0,0,0,0,1,0,-1.161550969,-0.401504343,-1.549667981,-0.163486338,-0.087401025,201.0
1,2.0454140659999998,0,1,0.505620583,0,0,1,0,1,0,0,0,0,0.854272147,0.97747887,-0.116352309,-0.163486338,-1.1798511390000002,1173.0
1,0.34850536200000004,1,0,1.227935701,1,0,0,0,0,0,0,0,1,-0.578023225,0.23052963,-1.44728829,-0.163486338,-0.633626082,591.0
1,2.202193674,1,0,0.79454663,0,0,1,0,0,0,1,0,0,1.225607984,1.264767039,0.13959691800000001,-0.163486338,-0.633626082,1187.0
1,-0.5706535189999999,1,0,-0.79454663,0,1,0,0,0,1,0,0,0,-0.047543458,-0.631334878,1.214583671,-0.163486338,-0.087401025,313.0
1,0.56676717,1,0,-0.072231512,0,0,0,1,0,0,0,1,0,0.42988833299999996,0.058156728,0.805064908,-0.163486338,0.45882403200000005,738.0
1,-0.813508207,1,0,-0.79454663,0,0,0,1,0,1,0,0,0,-1.320694899,-1.148453583,-0.833010145,-0.163486338,-0.633626082,231.0
1,-0.828878757,1,0,-1.227935701,0,1,0,0,0,0,0,0,1,0.058552495999999996,-0.22913144100000002,0.497925836,-0.163486338,0.18571150399999997,227.0
1,-0.7643224479999999,1,0,-0.36115755899999996,0,0,0,1,0,0,0,1,0,-0.312783341,-0.573877244,0.344356299,-0.163486338,0.18571150399999997,474.0
1,-0.008091395,1,0,-0.36115755899999996,0,1,0,0,0,0,0,1,0,0.270744403,-0.401504343,1.572912589,0.339619623,-1.452963667,658.0
1,-0.752026008,1,0,-1.083472678,0,0,1,0,0,1,0,0,0,1.066464053,0.920021236,0.44673599,-0.163486338,-1.452963667,256.0
1,-0.472282,1,0,1.661324773,0,0,1,0,0,0,0,0,1,1.4908478669999998,1.264767039,0.753875063,-0.163486338,-0.633626082,267.0
1,-0.736655458,1,0,-0.650083607,0,0,1,0,0,1,0,0,0,1.5438958440000001,1.322224673,0.7026852170000001,-0.163486338,0.18571150399999997,694.0
1,-0.850397527,0,1,-1.372398725,0,1,0,0,0,0,0,0,1,0.64208024,0.805105968,-0.269921846,-0.163486338,1.0050490890000001,223.0
1,-0.5645053000000001,1,0,1.372398725,0,0,1,0,0,0,0,0,1,1.225607984,1.494597575,-0.269921846,-0.163486338,-0.087401025,309.0
1,-0.779692997,0,1,-1.083472678,0,0,1,0,0,1,0,0,0,0.854272147,0.460360165,0.9586344440000001,-0.163486338,0.18571150399999997,247.0
1,0.8557335070000001,1,0,0.21669453600000002,0,0,1,0,1,0,0,0,0,-0.047543458,0.517817799,-1.037769527,-0.163486338,-0.087401025,772.0
1,1.6672985390000001,0,1,1.227935701,0,0,1,0,0,0,0,0,1,0.48293631,1.264767039,-1.191339063,-0.163486338,-0.087401025,1027.0
1,0.745065548,0,1,1.083472678,0,0,0,1,0,0,1,0,0,-0.418879295,-1.090995949,1.368153207,0.339619623,1.551274146,669.0
1,0.5452484000000001,1,0,1.227935701,1,0,0,0,0,0,0,0,1,0.005504519,-0.458961977,0.9074445990000001,-0.163486338,0.18571150399999997,636.0
1,-0.702840248,1,0,-1.372398725,0,0,1,0,0,0,0,0,1,1.43779989,1.322224673,0.44673599,-0.163486338,-0.087401025,264.0
1,0.797325418,1,0,0.505620583,0,0,0,1,1,0,0,0,0,-0.312783341,-0.114216173,-0.5770609179999999,-0.163486338,-1.452963667,758.0
1,1.310701783,1,0,-0.36115755899999996,0,0,1,0,0,0,0,1,0,0.535984286,0.7476483340000001,-0.372301536,-0.163486338,-0.360513553,980.0
1,-0.410799801,1,0,1.516861749,1,0,0,0,0,0,0,0,1,0.9603681000000001,0.920021236,0.190786763,-0.163486338,-0.087401025,354.0
1,-0.017313725,1,0,1.372398725,1,0,0,0,0,0,0,0,1,0.21769642600000003,-0.114216173,0.600305526,-0.163486338,-1.452963667,240.0
1,0.726620888,1,0,0.939009654,0,1,0,0,0,0,1,0,0,-0.631071201,0.28798726399999997,-1.600857826,-0.163486338,2.097499203,662.0
1,-0.868842187,0,1,1.227935701,1,0,0,0,0,0,0,0,1,-0.25973536399999997,0.058156728,-0.730630454,-0.163486338,-0.633626082,216.0
1,-0.582949959,1,0,-0.36115755899999996,0,0,0,1,0,0,0,1,0,-0.36583131799999996,-0.80370778,0.7026852170000001,-0.163486338,0.73193656,472.0
1,0.791177198,1,0,0.21669453600000002,0,1,0,0,1,0,0,0,0,0.48293631,-0.22913144100000002,1.726482125,24.23715273,0.73193656,763.0
1,0.880326387,1,0,0.650083607,1,0,0,0,1,0,0,0,0,0.64208024,0.28798726399999997,0.805064908,-0.163486338,-0.087401025,766.0
1,-0.791989437,0,1,1.227935701,0,0,1,0,0,0,0,0,1,0.535984286,0.0006990939999999999,1.265773517,-0.163486338,0.45882403200000005,240.0
1,-0.865768077,1,0,-0.650083607,0,0,1,0,0,1,0,0,0,0.005504519,-0.114216173,0.08840707199999999,-0.163486338,-1.452963667,221.0
1,1.3537393219999998,1,0,1.083472678,0,0,1,0,0,0,1,0,0,1.11951203,1.6095128419999998,-0.6282507629999999,-0.163486338,-0.087401025,360.0
1,-0.699766138,1,0,1.661324773,0,1,0,0,0,0,0,0,1,-2.487750386,-1.780487555,-1.856807053,-0.163486338,0.45882403200000005,261.0
1,-0.791989437,1,0,-1.661324773,0,1,0,0,0,0,0,0,1,-0.312783341,-1.090995949,1.777671971,1.094278563,4.282399431,238.0
1,-0.847323417,0,1,-0.072231512,1,0,0,0,0,0,0,1,0,-0.10059143400000001,0.173071996,-0.6282507629999999,-0.163486338,-0.633626082,222.0
1,-0.7274331279999999,1,0,-1.372398725,0,0,0,1,0,0,0,0,1,-0.737167155,-1.320826485,1.00982429,-0.163486338,-1.452963667,259.0
1,-0.8381010870000001,1,0,0.072231512,0,1,0,0,1,0,0,0,0,-0.631071201,-0.401504343,-0.730630454,-0.163486338,0.18571150399999997,228.0
1,1.58122346,1,0,1.227935701,0,0,1,0,0,0,0,0,1,0.907320123,0.862563602,0.190786763,-0.163486338,-0.633626082,985.0
1,-0.822730537,1,0,-1.083472678,0,0,1,0,0,1,0,0,0,0.907320123,0.862563602,0.190786763,-0.163486338,-0.633626082,224.0
1,2.060784616,1,0,0.505620583,1,0,0,0,1,0,0,0,0,0.270744403,1.4371399409999999,-1.600857826,-0.163486338,-0.087401025,1159.0
1,-0.7458777879999999,1,0,-1.661324773,0,0,1,0,0,0,0,0,1,0.7481761929999999,0.517817799,0.549115681,-0.163486338,-0.633626082,243.0
1,-0.733581348,0,1,1.227935701,0,0,1,0,0,0,0,0,1,1.649991797,1.8968010119999998,-0.167542155,-0.163486338,0.45882403200000005,256.0
1,-0.7981376570000001,1,0,0.650083607,0,1,0,0,1,0,0,0,0,-0.524975248,-0.9760806809999999,0.753875063,-0.163486338,0.73193656,234.0
1,-0.712062578,1,0,-1.372398725,0,0,1,0,0,0,0,0,1,1.4908478669999998,1.207309405,0.856254753,-0.163486338,0.45882403200000005,260.0
1,1.956264877,1,0,1.227935701,0,0,1,0,0,0,0,0,1,1.5438958440000001,1.666970476,0.037217227,-0.163486338,-0.087401025,1097.0
1,-0.810434097,0,1,-1.083472678,0,0,0,1,0,1,0,0,0,-2.222510503,-2.412521528,-0.47468122700000004,-0.163486338,-0.087401025,231.0
1,0.53910018,1,0,1.227935701,0,0,0,1,0,0,0,0,1,-1.957270619,-1.837945189,-0.9353898359999999,-0.163486338,0.73193656,637.0
1,0.6866574590000001,0,1,0.939009654,0,1,0,0,0,0,1,0,0,0.111600473,-0.344046709,0.9074445990000001,-0.163486338,-1.452963667,645.0
1,-0.865768077,1,0,1.516861749,0,1,0,0,0,0,0,0,1,0.32379237899999996,-0.22913144100000002,1.214583671,-0.163486338,-1.452963667,218.0
1,2.106896265,1,0,-0.21669453600000002,0,0,1,0,0,0,0,1,0,1.3317039370000001,1.666970476,-0.372301536,-0.163486338,-1.452963667,1254.0
1,-0.785841217,1,0,-1.516861749,1,0,0,0,0,0,0,0,1,1.172560007,0.6901907009999999,1.265773517,-0.163486338,0.18571150399999997,236.0
1,1.65192799,1,0,1.083472678,0,0,1,0,0,0,1,0,0,0.80122417,1.149851771,-0.525871073,-0.163486338,0.18571150399999997,1003.0
1,0.960253246,1,0,0.21669453600000002,1,0,0,0,1,0,0,0,0,0.589032263,0.575275433,0.037217227,-0.163486338,-0.087401025,767.0
1,0.456099211,0,1,1.083472678,0,1,0,0,0,0,1,0,0,0.058552495999999996,-0.344046709,0.753875063,-0.163486338,0.18571150399999997,611.0
1,0.723546778,1,0,1.083472678,0,0,0,1,0,0,1,0,0,-0.896311085,-0.51641961,-1.037769527,-0.163486338,1.278161617,646.0
1,0.7296949979999999,1,0,0.36115755899999996,0,1,0,0,1,0,0,0,0,-0.047543458,0.115614362,-0.423491382,-0.163486338,-0.633626082,729.0
1,0.6620645789999999,1,0,1.083472678,0,0,0,1,0,0,1,0,0,0.42988833299999996,0.460360165,-0.065162464,-0.163486338,-0.087401025,666.0
1,-0.865768077,1,0,-1.516861749,0,0,1,0,0,0,0,0,1,0.005504519,-0.114216173,0.08840707199999999,-0.163486338,-1.452963667,216.0
1,-0.8565457470000001,0,1,0.36115755899999996,0,0,0,1,1,0,0,0,0,-0.737167155,-0.9186230470000001,-0.013972618999999999,-0.163486338,1.551274146,218.0
1,-0.859619857,0,1,-0.505620583,1,0,0,0,0,0,0,1,0,-0.312783341,-0.22913144100000002,-0.372301536,-0.163486338,-0.087401025,220.0
1,-0.453837341,1,0,1.227935701,0,0,1,0,0,0,0,0,1,1.066464053,1.379682307,-0.423491382,-0.163486338,-1.452963667,331.0
1,0.809621857,1,0,0.79454663,1,0,0,0,0,0,1,0,0,0.42988833299999996,-0.114216173,1.265773517,-0.163486338,-1.452963667,749.0
1,-0.705914358,1,0,1.372398725,0,1,0,0,0,0,0,0,1,-0.206687388,-0.344046709,0.08840707199999999,-0.163486338,-1.452963667,259.0
