offset,PDemand Feature,Day1,Day2,Hour Index,Season1,Season2,Season3,Season4,TOD1,TOD2,TOD3,TOD4,TOD5,dewtemp,drytemp,humidity,precip,wind speed,Office y
1,-1.0821652259999999,1,0,-1.227935701,0,1,0,0,0,0,0,0,1,-0.8432631079999999,-1.2633688509999998,0.497925836,-0.163486338,1.278161617,289
1,-1.050950802,0,1,-0.939009654,1,0,0,0,0,1,0,0,0,0.64208024,0.173071996,1.11220398,-0.163486338,-1.452963667,293
1,1.246430772,0,1,0.650083607,0,1,0,0,1,0,0,0,0,0.058552495999999996,1.207309405,-1.652047671,-0.163486338,0.18571150399999997,649
1,-0.688863489,0,1,-0.505620583,0,0,0,1,0,0,0,1,0,-1.745078712,-2.067775725,-0.013972618999999999,-0.163486338,-1.452963667,389
1,1.159030386,1,0,-0.21669453600000002,1,0,0,0,0,0,0,1,0,0.32379237899999996,0.115614362,0.344356299,-0.163486338,-1.452963667,697
1,-0.5140627170000001,1,0,-0.36115755899999996,0,0,0,1,0,0,0,1,0,0.32379237899999996,0.0006990939999999999,0.600305526,-0.163486338,0.18571150399999997,431
1,-0.02711771,1,0,-0.79454663,0,0,1,0,0,1,0,0,0,1.3317039370000001,0.805105968,1.4193430530000002,0.08806664199999999,0.18571150399999997,653
1,0.559713453,1,0,0.650083607,0,1,0,0,1,0,0,0,0,-0.10059143400000001,0.058156728,-0.47468122700000004,-0.163486338,-1.452963667,596
1,-0.738806567,1,0,0.072231512,0,1,0,0,1,0,0,0,0,-1.161550969,-0.80370778,-1.037769527,-0.163486338,1.0050490890000001,346
1,0.684571148,0,1,0.505620583,0,1,0,0,1,0,0,0,0,0.005504519,0.058156728,-0.218732,-0.163486338,0.45882403200000005,580
1,-0.78250676,1,0,-0.072231512,0,0,0,1,0,0,0,1,0,-1.0024070379999999,-1.090995949,-0.269921846,-0.163486338,0.45882403200000005,337
1,-1.044707918,0,1,-1.372398725,0,0,1,0,0,0,0,0,1,0.376840356,0.632733067,-0.47468122700000004,-0.163486338,-0.633626082,295
1,-0.9011215690000001,0,1,-1.372398725,0,0,0,1,0,0,0,0,1,-0.418879295,-1.148453583,1.572912589,3.106702404,3.189949317,314
1,1.695918471,1,0,0.939009654,0,0,1,0,0,0,1,0,0,0.64208024,0.6901907009999999,-0.065162464,-0.163486338,0.45882403200000005,620
1,-1.007250609,0,1,-0.36115755899999996,0,0,0,1,0,0,0,1,0,-0.737167155,-1.033538315,0.24197660899999998,-0.163486338,0.18571150399999997,301
1,-0.077060787,0,1,-1.661324773,0,0,1,0,0,0,0,0,1,1.384751914,1.149851771,0.753875063,-0.163486338,-1.452963667,440
1,0.690814032,0,1,0.36115755899999996,0,1,0,0,1,0,0,0,0,-0.949359062,-0.401504343,-1.242528908,-0.163486338,0.45882403200000005,565
1,-0.720077913,1,0,-0.21669453600000002,0,1,0,0,0,0,0,1,0,-0.418879295,-1.090995949,1.368153207,-0.163486338,0.73193656,339
1,-0.9073644540000001,1,0,-1.661324773,0,0,0,1,0,0,0,0,1,-1.0024070379999999,-0.9186230470000001,-0.5770609179999999,-0.163486338,-1.452963667,316
1,-1.025979264,1,0,-1.372398725,0,0,0,1,0,0,0,0,1,-0.153639411,-0.861165414,1.521722744,-0.163486338,0.18571150399999997,294
1,0.285026526,1,0,0.79454663,0,0,0,1,0,0,1,0,0,-0.25973536399999997,-0.9186230470000001,1.368153207,1.094278563,-0.633626082,508
1,0.07901133,1,0,1.372398725,1,0,0,0,0,0,0,0,1,0.164648449,0.115614362,-0.013972618999999999,-0.163486338,-1.452963667,403
1,-0.78250676,1,0,-0.21669453600000002,0,1,0,0,0,0,0,1,0,0.589032263,0.34544489700000003,0.549115681,-0.163486338,1.278161617,340
1,0.309998065,1,0,-0.650083607,0,0,1,0,0,1,0,0,0,0.907320123,1.207309405,-0.423491382,-0.163486338,-0.633626082,649
1,0.116468639,0,1,-0.36115755899999996,0,1,0,0,0,0,0,1,0,0.058552495999999996,0.058156728,-0.116352309,-0.163486338,1.278161617,544
1,-0.951064647,0,1,-0.505620583,1,0,0,0,0,0,0,1,0,0.32379237899999996,-0.05675854,0.753875063,-0.163486338,0.18571150399999997,310
1,-0.6201917570000001,1,0,-0.650083607,0,1,0,0,0,1,0,0,0,-1.9042226430000002,-1.9528604569999999,-0.6282507629999999,-0.163486338,0.18571150399999997,394
1,-0.183189827,1,0,-0.650083607,0,0,1,0,0,1,0,0,0,0.7481761929999999,1.034936504,-0.423491382,-0.163486338,-0.633626082,439
1,-1.007250609,1,0,-0.79454663,0,0,0,1,0,1,0,0,0,0.42988833299999996,-0.22913144100000002,1.572912589,-0.163486338,-0.087401025,302
1,-0.944821762,0,1,0.505620583,0,0,0,1,1,0,0,0,0,-0.418879295,-0.458961977,-0.167542155,-0.163486338,0.18571150399999997,312
1,0.022825368,1,0,1.661324773,0,0,1,0,0,0,0,0,1,1.3317039370000001,0.97747887,1.00982429,-0.163486338,-1.452963667,457
1,0.7095426859999999,1,0,0.79454663,1,0,0,0,0,0,1,0,0,-0.631071201,-0.286589075,-0.88419999,-0.163486338,-1.452963667,548
1,0.247569218,1,0,1.516861749,0,0,1,0,0,0,0,0,1,0.164648449,0.632733067,-0.88419999,-0.163486338,-0.633626082,465
1,0.072768446,0,1,-0.072231512,0,0,0,1,0,0,0,1,0,-1.108502992,-0.80370778,-0.9865796809999999,-0.163486338,0.18571150399999997,497
1,0.004096714,1,0,1.083472678,0,1,0,0,0,0,1,0,0,-0.631071201,-0.51641961,-0.525871073,-0.163486338,1.278161617,420
1,-0.12076098,1,0,-1.227935701,0,0,1,0,0,0,0,0,1,1.596943821,1.322224673,0.856254753,-0.163486338,-0.087401025,417
1,2.089220208,1,0,0.505620583,1,0,0,0,1,0,0,0,0,0.270744403,1.4371399409999999,-1.600857826,-0.163486338,-0.087401025,832
1,0.416127105,1,0,0.36115755899999996,0,0,0,1,1,0,0,0,0,-2.6999422930000003,-1.9528604569999999,-1.9079968980000002,-0.163486338,2.370611731,528
1,-0.732563682,1,0,1.661324773,0,1,0,0,0,0,0,0,1,-0.631071201,-0.114216173,-1.140149217,-0.163486338,-0.087401025,340
1,-0.114518096,1,0,-0.36115755899999996,0,0,1,0,0,0,0,1,0,1.225607984,0.920021236,0.856254753,-0.163486338,-0.633626082,478
1,0.790700188,0,1,0.650083607,0,0,1,0,1,0,0,0,0,1.809135727,2.0117162790000003,-0.013972618999999999,-0.163486338,0.45882403200000005,441
1,0.341212488,1,0,0.36115755899999996,0,0,0,1,1,0,0,0,0,-1.745078712,-1.435741752,-1.140149217,-0.163486338,-0.087401025,518
1,0.247569218,1,0,0.939009654,0,1,0,0,0,0,1,0,0,-0.631071201,-0.17167380699999998,-1.037769527,-0.163486338,-0.633626082,446
1,0.334969604,0,1,1.227935701,0,0,1,0,0,0,0,0,1,1.172560007,1.034936504,0.44673599,-0.163486338,-1.452963667,523
1,-0.7512923359999999,1,0,-0.650083607,0,0,0,1,0,1,0,0,0,-1.108502992,-1.6655722880000001,0.805064908,0.08806664199999999,-1.452963667,358
1,-0.12076098,1,0,1.372398725,1,0,0,0,0,0,0,0,1,-1.055455015,0.058156728,-1.856807053,-0.163486338,-0.087401025,418
1,-0.8012354140000001,1,0,-1.661324773,0,0,0,1,0,0,0,0,1,-1.267646922,-1.378284118,-0.32111169100000003,-0.163486338,1.278161617,327
1,-1.038465033,0,1,-1.516861749,1,0,0,0,0,0,0,0,1,-0.737167155,-0.51641961,-0.730630454,-0.163486338,2.097499203,293
1,0.141440178,1,0,-0.072231512,0,0,0,1,0,0,0,1,0,-1.320694899,-1.205911217,-0.730630454,-0.163486338,-0.633626082,515
1,-0.826206953,1,0,-0.650083607,1,0,0,0,0,1,0,0,0,-0.36583131799999996,-0.688792512,0.44673599,-0.163486338,1.0050490890000001,364
1,0.047796907,1,0,-0.072231512,1,0,0,0,0,0,0,1,0,0.164648449,-0.51641961,1.572912589,7.634656045,1.0050490890000001,511
1,0.16016883199999998,1,0,1.227935701,0,0,0,1,0,0,0,0,1,0.42988833299999996,0.6901907009999999,-0.47468122700000004,-0.163486338,0.73193656,453
1,-0.944821762,1,0,-1.516861749,0,0,0,1,0,0,0,0,1,-0.949359062,-0.861165414,-0.5770609179999999,-0.163486338,-0.087401025,306
1,0.51601326,0,1,0.072231512,0,0,1,0,1,0,0,0,0,0.535984286,0.058156728,1.11220398,-0.163486338,-0.087401025,545
1,-0.045846364,1,0,-0.21669453600000002,0,0,1,0,0,0,0,1,0,0.270744403,0.28798726399999997,-0.116352309,-0.163486338,-0.087401025,527
1,-0.78250676,0,1,1.661324773,1,0,0,0,0,0,0,0,1,-0.206687388,0.115614362,-0.730630454,-0.163486338,-1.452963667,337
1,-0.6951063740000001,0,1,-0.505620583,0,0,0,1,0,0,0,1,0,-1.5859347819999998,-1.6655722880000001,-0.47468122700000004,-0.163486338,0.18571150399999997,396
1,0.697056917,0,1,0.79454663,0,1,0,0,0,0,1,0,0,0.48293631,-0.22913144100000002,1.726482125,0.339619623,4.0092869019999995,550
1,-0.9323359929999999,1,0,-0.650083607,0,1,0,0,0,1,0,0,0,-0.418879295,-1.148453583,1.572912589,-0.163486338,1.278161617,324
1,-1.007250609,0,1,-1.516861749,1,0,0,0,0,0,0,0,1,-1.108502992,-0.746250146,-1.088959372,-0.163486338,0.18571150399999997,300
1,-1.0821652259999999,1,0,-0.650083607,0,0,0,1,0,1,0,0,0,-0.153639411,-0.861165414,1.521722744,-0.163486338,0.45882403200000005,310
1,-1.007250609,0,1,-0.939009654,0,0,0,1,0,1,0,0,0,0.376840356,-0.114216173,1.061014135,-0.163486338,0.45882403200000005,298
1,-1.057193687,1,0,-1.516861749,0,1,0,0,0,0,0,0,1,-0.47192727100000004,-0.746250146,0.29316645399999997,-0.163486338,-1.452963667,292
1,-0.045846364,1,0,-0.21669453600000002,1,0,0,0,0,0,0,1,0,-0.153639411,0.0006990939999999999,-0.47468122700000004,-0.163486338,-0.633626082,487
1,-0.070817903,1,0,-0.21669453600000002,0,1,0,0,0,0,0,1,0,-0.578023225,-0.458961977,-0.525871073,-0.163486338,0.45882403200000005,496
1,-0.6014631029999999,1,0,-0.505620583,1,0,0,0,0,0,0,1,0,-0.524975248,-0.746250146,0.13959691800000001,-0.163486338,0.45882403200000005,461
1,2.4013644430000003,1,0,0.79454663,1,0,0,0,0,0,1,0,0,1.3317039370000001,1.092394138,0.753875063,-0.163486338,-0.633626082,810
1,-0.919850223,0,1,-1.083472678,0,0,0,1,0,1,0,0,0,-0.8432631079999999,-0.9760806809999999,-0.116352309,-0.163486338,0.18571150399999997,314
1,-0.938578878,0,1,-1.516861749,0,1,0,0,0,0,0,0,1,0.005504519,-0.22913144100000002,0.344356299,-0.163486338,1.0050490890000001,302
1,0.12895440800000002,0,1,-0.79454663,0,0,1,0,0,1,0,0,0,1.11951203,1.149851771,0.08840707199999999,-0.163486338,-0.633626082,519
1,-0.926093108,0,1,-0.79454663,0,1,0,0,0,1,0,0,0,-0.790215132,-1.608114654,1.726482125,3.106702404,3.189949317,330
1,-0.108275211,1,0,1.661324773,0,0,1,0,0,0,0,0,1,1.384751914,0.7476483340000001,1.777671971,-0.163486338,-1.452963667,440
1,-1.1570798420000001,1,0,-0.939009654,0,1,0,0,0,1,0,0,0,-0.312783341,-0.51641961,0.190786763,-0.163486338,-0.087401025,283
1,0.047796907,1,0,-1.083472678,0,0,1,0,0,1,0,0,0,1.225607984,1.149851771,0.344356299,-0.163486338,0.73193656,466
1,0.21011190899999999,1,0,-0.79454663,0,0,1,0,0,1,0,0,0,0.7481761929999999,0.97747887,-0.32111169100000003,-0.163486338,0.18571150399999997,595
1,-0.938578878,0,1,0.36115755899999996,0,0,0,1,1,0,0,0,0,-1.214598945,-0.688792512,-1.2937187540000001,-0.163486338,-1.452963667,307
1,-0.87615003,1,0,-0.939009654,1,0,0,0,0,1,0,0,0,0.32379237899999996,0.058156728,0.497925836,-0.163486338,1.278161617,337
1,-0.713835028,1,0,-0.79454663,0,1,0,0,0,1,0,0,0,-1.479838829,-1.493199386,-0.525871073,-0.163486338,1.0050490890000001,351
1,-0.607705988,1,0,1.661324773,0,0,0,1,0,0,0,0,1,-2.116414549,-2.182690992,-0.679440609,-0.163486338,2.64372426,359
1,-0.045846364,0,1,1.372398725,0,0,1,0,0,0,0,0,1,0.80122417,0.575275433,0.549115681,-0.163486338,1.0050490890000001,401
1,0.297512295,1,0,0.79454663,0,0,0,1,0,0,1,0,0,-0.25973536399999997,-0.401504343,0.037217227,-0.163486338,0.18571150399999997,503
1,-0.045846364,0,1,0.939009654,0,0,1,0,0,0,1,0,0,0.695128216,1.092394138,-0.6282507629999999,-0.163486338,-0.087401025,444
1,0.40988422,1,0,0.939009654,1,0,0,0,0,0,1,0,0,-1.161550969,0.115614362,-2.0103765890000003,-0.163486338,-1.452963667,514
1,1.034172691,1,0,0.79454663,1,0,0,0,0,0,1,0,0,0.376840356,0.23052963,0.24197660899999998,-0.163486338,-1.452963667,610
1,0.216354794,1,0,-1.227935701,0,0,1,0,0,0,0,0,1,1.27865596,1.034936504,0.7026852170000001,-0.163486338,-0.087401025,495
1,-0.638920411,0,1,-1.516861749,1,0,0,0,0,0,0,0,1,0.535984286,0.28798726399999997,0.549115681,-0.163486338,-1.452963667,320
1,-0.807478299,1,0,0.79454663,0,0,0,1,0,0,1,0,0,-1.214598945,-1.148453583,-0.6282507629999999,-0.163486338,1.278161617,337
1,-0.938578878,1,0,-0.650083607,1,0,0,0,0,1,0,0,0,-0.524975248,-0.401504343,-0.525871073,-0.163486338,0.73193656,359
1,-0.595220218,1,0,1.083472678,0,1,0,0,0,0,1,0,0,-1.692030736,-0.631334878,-1.9591867440000001,-0.163486338,1.278161617,347
1,0.7282713409999999,1,0,1.083472678,0,0,1,0,0,0,1,0,0,-0.25973536399999997,0.23052963,-0.9865796809999999,-0.163486338,0.18571150399999997,537
1,-0.8324498370000001,1,0,1.516861749,0,0,0,1,0,0,0,0,1,-1.267646922,-1.435741752,-0.167542155,-0.163486338,-1.452963667,331
1,-0.8886358,1,0,0.650083607,0,1,0,0,1,0,0,0,0,-0.684119178,-1.205911217,0.856254753,-0.163486338,1.551274146,321
1,0.7532428790000001,0,1,-0.072231512,0,1,0,0,0,0,0,1,0,0.164648449,0.402902531,-0.525871073,-0.163486338,0.18571150399999997,596
1,-0.033360594,1,0,1.661324773,0,0,1,0,0,0,0,0,1,1.013416077,1.322224673,-0.423491382,-0.163486338,0.18571150399999997,459
1,0.19762614,1,0,1.661324773,0,0,1,0,0,0,0,0,1,1.4908478669999998,1.552055208,0.13959691800000001,-0.163486338,-0.087401025,495
1,0.665842493,1,0,-1.661324773,0,0,1,0,0,0,0,0,1,1.5438958440000001,1.4371399409999999,0.497925836,-0.163486338,0.18571150399999997,549
1,-0.039603479,1,0,1.516861749,1,0,0,0,0,0,0,0,1,0.42988833299999996,0.805105968,-0.679440609,-0.163486338,-0.633626082,417
1,0.17889748600000002,0,1,1.083472678,0,0,0,1,0,0,1,0,0,-0.524975248,-0.286589075,-0.679440609,-0.163486338,-0.087401025,470
1,-0.713835028,1,0,0.21669453600000002,0,1,0,0,1,0,0,0,0,-0.418879295,0.173071996,-1.191339063,-0.163486338,-0.633626082,342
1,0.19762614,1,0,0.939009654,0,0,0,1,0,0,1,0,0,-1.055455015,-0.9760806809999999,-0.5770609179999999,-0.163486338,1.551274146,472
1,-0.720077913,0,1,-1.227935701,0,0,0,1,0,0,0,0,1,-0.631071201,-0.458961977,-0.6282507629999999,-0.163486338,-1.452963667,347
1,1.134058847,1,0,1.372398725,0,0,1,0,0,0,0,0,1,1.27865596,1.149851771,0.44673599,-0.163486338,-1.452963667,579
1,-0.320533291,1,0,-1.372398725,0,0,1,0,0,0,0,0,1,0.64208024,0.575275433,0.190786763,-0.163486338,-0.087401025,385
1,-0.9011215690000001,1,0,-0.505620583,0,1,0,0,0,0,0,1,0,0.270744403,-0.344046709,1.368153207,-0.163486338,0.45882403200000005,323
1,-0.48909117799999996,1,0,-0.939009654,0,0,1,0,0,1,0,0,0,0.7481761929999999,0.460360165,0.7026852170000001,-0.163486338,-1.452963667,386
1,-0.320533291,1,0,-1.227935701,0,0,1,0,0,0,0,0,1,0.7481761929999999,0.115614362,1.572912589,-0.163486338,-0.087401025,407
1,0.366184027,1,0,0.79454663,0,1,0,0,0,0,1,0,0,-0.10059143400000001,-0.861165414,1.726482125,0.08806664199999999,4.282399431,499
1,-0.938578878,0,1,-1.516861749,0,1,0,0,0,0,0,0,1,0.058552495999999996,-0.573877244,1.4193430530000002,-0.163486338,0.18571150399999997,311
1,0.328726719,1,0,1.083472678,0,0,0,1,0,0,1,0,0,-1.267646922,-0.746250146,-1.2937187540000001,-0.163486338,3.189949317,481
1,0.135197293,0,1,0.36115755899999996,0,0,0,1,1,0,0,0,0,-0.206687388,0.173071996,-0.833010145,-0.163486338,0.18571150399999997,481
1,0.51601326,1,0,0.505620583,0,1,0,0,1,0,0,0,0,-2.43470241,-1.435741752,-2.061566435,-0.163486338,1.278161617,541
1,-1.007250609,1,0,-1.227935701,0,0,0,1,0,0,0,0,1,-0.418879295,-1.033538315,1.214583671,-0.163486338,-1.452963667,301
1,-0.919850223,1,0,-1.227935701,1,0,0,0,0,0,0,0,1,-0.896311085,-0.9760806809999999,-0.218732,-0.163486338,-0.087401025,311
1,-0.807478299,0,1,-0.939009654,0,0,1,0,0,1,0,0,0,0.48293631,-0.22913144100000002,1.726482125,1.5973845230000001,-1.452963667,338
1,1.7521044330000002,1,0,0.79454663,0,0,1,0,0,0,1,0,0,1.649991797,1.954258645,-0.269921846,-0.163486338,0.45882403200000005,707
1,-1.019736379,1,0,-0.79454663,1,0,0,0,0,1,0,0,0,-0.684119178,-0.80370778,-0.116352309,-0.163486338,0.45882403200000005,322
1,-1.057193687,0,1,-1.083472678,0,1,0,0,0,1,0,0,0,-0.737167155,-0.286589075,-1.088959372,-0.163486338,-1.452963667,291
1,0.285026526,0,1,-1.372398725,0,0,1,0,0,0,0,0,1,1.225607984,1.4371399409999999,-0.218732,-0.163486338,0.18571150399999997,494
1,-0.6201917570000001,0,1,1.661324773,0,0,0,1,0,0,0,0,1,-0.790215132,-1.033538315,0.13959691800000001,-0.163486338,-0.087401025,338
1,0.45358441299999996,1,0,0.939009654,0,0,0,1,0,0,1,0,0,-0.578023225,-0.573877244,-0.32111169100000003,-0.163486338,0.45882403200000005,519
1,-0.938578878,0,1,0.939009654,0,0,0,1,0,0,1,0,0,-0.524975248,-0.631334878,-0.065162464,-0.163486338,1.0050490890000001,312
1,-1.044707918,1,0,-0.939009654,1,0,0,0,0,1,0,0,0,0.64208024,0.28798726399999997,0.805064908,-0.163486338,0.18571150399999997,293
1,0.509770376,0,1,-0.21669453600000002,0,1,0,0,0,0,0,1,0,-0.10059143400000001,0.058156728,-0.47468122700000004,-0.163486338,2.370611731,580
1,0.15392594699999998,0,1,1.227935701,0,0,0,1,0,0,0,0,1,0.42988833299999996,-0.22913144100000002,1.572912589,-0.163486338,0.18571150399999997,453
1,0.628385185,0,1,0.939009654,0,0,1,0,0,0,1,0,0,1.5438958440000001,0.97747887,1.624102434,0.339619623,-1.452963667,553
1,-0.66389195,0,1,-0.939009654,0,0,1,0,0,1,0,0,0,1.11951203,0.517817799,1.572912589,-0.163486338,-1.452963667,360
1,-0.9697933009999999,0,1,-0.36115755899999996,0,0,0,1,0,0,0,1,0,-1.108502992,-1.033538315,-0.6282507629999999,-0.163486338,-0.087401025,305
1,-0.32677617600000003,1,0,-1.661324773,0,0,1,0,0,0,0,0,1,1.013416077,0.805105968,0.549115681,-0.163486338,0.18571150399999997,397
1,-0.844935607,0,1,-1.516861749,0,0,0,1,0,0,0,0,1,-0.418879295,-1.148453583,1.572912589,4.112914324,3.189949317,318
1,-0.9573075320000001,1,0,1.227935701,0,1,0,0,0,0,0,0,1,-0.578023225,-1.320826485,1.521722744,0.591172603,2.370611731,318
1,1.5148748140000001,1,0,-0.505620583,0,0,1,0,0,0,0,1,0,1.4908478669999998,1.666970476,-0.065162464,-0.163486338,-1.452963667,797
1,-0.926093108,1,0,-0.939009654,0,0,0,1,0,1,0,0,0,-1.532886806,-1.6655722880000001,-0.32111169100000003,-0.163486338,0.18571150399999997,313
1,1.065387115,1,0,1.227935701,0,0,1,0,0,0,0,0,1,0.21769642600000003,0.7476483340000001,-0.9353898359999999,-0.163486338,-0.087401025,562
1,-1.001007725,0,1,-0.650083607,0,0,0,1,0,1,0,0,0,-1.161550969,-1.378284118,-0.065162464,-0.163486338,0.45882403200000005,323
1,-0.7512923359999999,1,0,0.072231512,0,1,0,0,1,0,0,0,0,0.164648449,-0.17167380699999998,0.6514953720000001,-0.163486338,-0.087401025,343
1,2.501250599,1,0,0.36115755899999996,1,0,0,0,1,0,0,0,0,0.695128216,1.666970476,-1.344908599,-0.163486338,-1.452963667,870
1,-0.938578878,1,0,-1.083472678,1,0,0,0,0,1,0,0,0,0.535984286,-0.05675854,1.4193430530000002,-0.163486338,-1.452963667,306
1,-0.26434732899999996,1,0,1.227935701,0,1,0,0,0,0,0,0,1,-0.684119178,-0.573877244,-0.525871073,-0.163486338,1.0050490890000001,393
1,-0.20816136600000001,1,0,-1.372398725,0,0,1,0,0,0,0,0,1,1.43779989,1.264767039,0.600305526,-0.163486338,-0.633626082,425
1,-0.944821762,0,1,-1.372398725,0,1,0,0,0,0,0,0,1,0.058552495999999996,-0.631334878,1.572912589,-0.163486338,0.18571150399999997,305
1,-0.9573075320000001,0,1,-1.083472678,0,0,0,1,0,1,0,0,0,-1.161550969,-0.9760806809999999,-0.7818203,-0.163486338,0.45882403200000005,309
1,1.4586888519999999,1,0,0.650083607,0,0,1,0,1,0,0,0,0,0.111600473,0.34544489700000003,-0.525871073,-0.163486338,0.45882403200000005,692
1,-1.069679456,1,0,-0.79454663,0,1,0,0,0,1,0,0,0,-0.524975248,-0.344046709,-0.6282507629999999,-0.163486338,-1.452963667,296
1,0.17265460100000002,1,0,-0.21669453600000002,1,0,0,0,0,0,0,1,0,-0.896311085,-0.746250146,-0.679440609,-0.163486338,-0.633626082,538
1,-0.651406181,0,1,-0.939009654,0,0,0,1,0,1,0,0,0,-1.6389827590000001,-1.9528604569999999,0.037217227,-0.163486338,0.73193656,352
1,0.84688615,0,1,0.79454663,0,1,0,0,0,0,1,0,0,-0.36583131799999996,0.28798726399999997,-1.242528908,-0.163486338,0.73193656,573
1,-0.763778106,0,1,-0.505620583,0,0,1,0,0,0,0,1,0,0.535984286,0.7476483340000001,-0.372301536,-0.163486338,-0.633626082,484
1,0.17889748600000002,1,0,0.21669453600000002,1,0,0,0,1,0,0,0,0,-0.737167155,-0.344046709,-0.9865796809999999,-0.163486338,-0.087401025,503
1,0.7282713409999999,0,1,0.36115755899999996,0,1,0,0,1,0,0,0,0,0.164648449,-0.573877244,1.777671971,-0.163486338,1.278161617,575
1,-0.78250676,1,0,-1.516861749,0,0,0,1,0,0,0,0,1,-0.8432631079999999,-1.033538315,-0.013972618999999999,-0.163486338,-0.633626082,309
1,-0.8886358,1,0,0.505620583,0,0,0,1,1,0,0,0,0,-1.532886806,-1.320826485,-0.9353898359999999,-0.163486338,-0.087401025,321
1,0.7282713409999999,0,1,0.650083607,0,1,0,0,1,0,0,0,0,-0.684119178,0.23052963,-1.600857826,-0.163486338,0.73193656,572
1,-0.869907146,0,1,0.939009654,1,0,0,0,0,0,1,0,0,-0.790215132,-0.401504343,-0.9865796809999999,-0.163486338,1.278161617,346
1,0.42236999,0,1,-1.227935701,0,0,1,0,0,0,0,0,1,1.013416077,1.207309405,-0.218732,-0.163486338,-1.452963667,530
1,-0.19567559699999998,0,1,1.372398725,0,1,0,0,0,0,0,0,1,-0.153639411,-0.9186230470000001,1.726482125,6.125338165,1.0050490890000001,381
1,-0.6951063740000001,1,0,-0.505620583,0,0,0,1,0,0,0,1,0,-1.373742875,-1.435741752,-0.423491382,-0.163486338,-0.087401025,390
1,-0.9635504159999999,0,1,-1.661324773,0,0,0,1,0,0,0,0,1,0.058552495999999996,-0.401504343,0.9074445990000001,-0.163486338,-0.633626082,305
1,-0.301804637,0,1,-0.21669453600000002,0,0,0,1,0,0,0,1,0,-1.161550969,-1.205911217,-0.372301536,-0.163486338,3.463061845,454
1,-0.99476484,1,0,-1.083472678,0,0,0,1,0,1,0,0,0,-0.8432631079999999,-1.033538315,-0.013972618999999999,-0.163486338,-0.633626082,303
1,-0.720077913,1,0,1.083472678,0,0,0,1,0,0,1,0,0,-1.373742875,-2.125233359,1.368153207,0.339619623,-0.087401025,346
1,-0.944821762,1,0,-1.372398725,0,0,0,1,0,0,0,0,1,-0.949359062,-1.148453583,-0.013972618999999999,-0.163486338,-1.452963667,303
1,0.497284606,1,0,0.79454663,0,0,0,1,0,0,1,0,0,-0.36583131799999996,0.402902531,-1.3960984440000002,-0.163486338,-1.452963667,546
1,-0.632677527,0,1,-0.650083607,0,0,0,1,0,1,0,0,0,-0.418879295,-0.573877244,0.037217227,-0.163486338,-1.452963667,385
1,1.4524459669999998,1,0,-0.21669453600000002,0,0,1,0,0,0,0,1,0,0.589032263,0.920021236,-0.5770609179999999,-0.163486338,-0.633626082,737
1,-0.776263875,1,0,0.79454663,0,0,0,1,0,0,1,0,0,-0.578023225,-1.320826485,1.521722744,0.08806664199999999,0.45882403200000005,336
1,-0.919850223,1,0,-0.650083607,0,0,0,1,0,1,0,0,0,-1.5859347819999998,-1.6655722880000001,-0.47468122700000004,-0.163486338,0.18571150399999997,315
1,1.240187887,1,0,1.227935701,0,0,1,0,0,0,0,0,1,0.80122417,1.092394138,-0.423491382,-0.163486338,-0.633626082,641
1,-0.77002099,1,0,-0.36115755899999996,0,1,0,0,0,0,0,1,0,-0.25973536399999997,-0.286589075,-0.167542155,-0.163486338,-1.452963667,345
1,-0.48909117799999996,1,0,-0.939009654,0,0,1,0,0,1,0,0,0,1.225607984,0.7476483340000001,1.265773517,-0.163486338,2.097499203,398
1,0.309998065,0,1,0.21669453600000002,0,0,0,1,1,0,0,0,0,-0.949359062,-1.608114654,1.1633938259999999,0.339619623,0.45882403200000005,514
1,-0.564005795,1,0,-1.516861749,0,0,1,0,0,0,0,0,1,-0.153639411,0.115614362,-0.679440609,-0.163486338,-0.633626082,338
1,-0.732563682,1,0,-0.939009654,0,0,0,1,0,1,0,0,0,-1.532886806,-1.7230299219999998,-0.218732,-0.163486338,1.0050490890000001,355
1,-0.5140627170000001,1,0,-0.505620583,0,1,0,0,0,0,0,1,0,-0.25973536399999997,-0.746250146,0.856254753,-0.163486338,0.73193656,417
1,-0.389205023,1,0,-1.372398725,1,0,0,0,0,0,0,0,1,1.066464053,0.805105968,0.7026852170000001,-0.163486338,0.18571150399999997,400
1,-0.976036186,1,0,-0.505620583,0,1,0,0,0,0,0,1,0,-0.524975248,-0.286589075,-0.679440609,-0.163486338,0.45882403200000005,317
1,-0.99476484,1,0,-0.79454663,1,0,0,0,0,1,0,0,0,-0.524975248,-0.51641961,-0.32111169100000003,-0.163486338,-0.087401025,312
1,-0.7512923359999999,1,0,-0.505620583,0,0,0,1,0,0,0,1,0,0.32379237899999996,-0.114216173,0.9074445990000001,-0.163486338,0.18571150399999997,380
1,0.9405294209999999,1,0,-0.36115755899999996,1,0,0,0,0,0,0,1,0,1.225607984,0.97747887,0.7026852170000001,-0.163486338,-0.087401025,661
1,0.010339599,0,1,-0.072231512,0,0,1,0,0,0,0,1,0,0.64208024,1.264767039,-0.9353898359999999,-0.163486338,1.278161617,493
1,-0.626434642,0,1,1.372398725,1,0,0,0,0,0,0,0,1,1.066464053,0.460360165,1.572912589,-0.163486338,-1.452963667,350
