offset,PDemand Feature,Day1,Day2,Season1,Season2,Season3,Season4,TOD1,TOD2,TOD3,TOD4,TOD5,dewtemp,drytemp,humidity,precip,wind speed,School1 y
1,-1.1240218690000001,0,0,0,0,1,0,0,0,0,0,1,0.48293631,0.058156728,0.9586344440000001,-0.163486338,0.18571150399999997,-1.135607295
1,0.908772468,0,0,0,0,1,0,0,0,0,0,1,0.42988833299999996,0.862563602,-0.730630454,-0.163486338,-0.087401025,0.885250513
1,2.2088153580000003,0,0,0,0,1,0,0,0,0,1,0,1.3317039370000001,1.494597575,-0.065162464,-0.163486338,0.18571150399999997,2.374303635
1,0.932409612,0,0,0,0,1,0,1,0,0,0,0,1.4908478669999998,1.6095128419999998,0.037217227,-0.163486338,-0.087401025,0.967975687
1,-1.230389014,0,1,0,1,0,0,0,1,0,0,0,-0.418879295,-0.51641961,-0.065162464,-0.163486338,2.370611731,-0.851978129
1,-1.2658447290000001,1,0,1,0,0,0,0,1,0,0,0,0.32379237899999996,-0.22913144100000002,1.214583671,-0.163486338,-1.452963667,-1.2656039959999998
1,-0.060350413,0,0,0,0,0,1,0,0,0,1,0,-1.4267908519999999,-1.148453583,-1.037769527,-0.163486338,0.45882403200000005,0.282538535
1,-1.053110438,0,0,0,0,0,1,0,0,0,0,1,0.164648449,0.28798726399999997,-0.32111169100000003,-0.163486338,0.73193656,-1.0883357679999999
1,-0.8403761470000001,0,1,0,1,0,0,0,0,1,0,0,0.058552495999999996,-0.401504343,0.9074445990000001,-0.163486338,-1.452963667,-0.970156948
1,-1.301300444,0,1,0,1,0,0,0,0,0,0,1,-0.047543458,-0.344046709,0.44673599,-0.163486338,-0.633626082,-1.312875524
1,-0.143080415,0,1,0,1,0,0,0,1,0,0,0,-0.25973536399999997,-0.344046709,-0.065162464,-0.163486338,-1.452963667,-0.154723096
1,-1.13584044,1,0,1,0,0,0,0,1,0,0,0,-0.578023225,-0.9186230470000001,0.395546145,-0.163486338,-1.452963667,-1.005610594
1,-1.206751871,1,0,1,0,0,0,0,1,0,0,0,-0.684119178,-0.80370778,-0.116352309,-0.163486338,0.45882403200000005,-1.194696705
1,1.026958185,1,0,1,0,0,0,0,0,0,1,0,0.9603681000000001,0.920021236,0.190786763,-0.163486338,-1.452963667,1.310694262
1,-0.745827573,0,0,0,0,0,1,0,0,0,0,1,-1.798126689,-1.205911217,-1.549667981,-0.163486338,1.0050490890000001,-0.79288872
1,-1.076747582,0,0,0,0,1,0,0,0,1,0,0,-0.206687388,0.805105968,-1.600857826,-0.163486338,0.73193656,-1.076517886
1,1.156962474,0,0,0,0,1,0,0,0,0,0,1,1.11951203,1.034936504,0.344356299,-0.163486338,-1.452963667,0.507078292
1,-1.1949332990000001,0,1,0,1,0,0,0,0,0,0,1,-0.684119178,-0.80370778,-0.116352309,-0.163486338,2.097499203,-1.206514587
1,-0.9112875779999999,1,0,1,0,0,0,0,0,0,0,1,-0.631071201,-0.746250146,-0.116352309,-0.163486338,0.45882403200000005,-0.9937927120000001
1,-0.22581041699999999,0,0,0,0,0,1,0,0,0,0,1,-1.798126689,-0.9760806809999999,-1.754427362,-0.163486338,1.551274146,-0.296537679
1,0.601489603,1,0,1,0,0,0,1,0,0,0,0,0.111600473,0.6901907009999999,-1.037769527,-0.163486338,-0.633626082,0.459806764
1,-0.32035899100000004,1,0,1,0,0,0,0,0,0,1,0,-0.631071201,-0.22913144100000002,-0.9865796809999999,-0.163486338,0.45882403200000005,-0.320173443
1,-0.072168985,1,0,1,0,0,0,0,0,0,0,1,1.066464053,0.805105968,0.7026852170000001,-0.163486338,0.18571150399999997,-0.060180041
1,0.64876389,0,0,0,0,0,1,0,0,0,1,0,-1.055455015,-1.6655722880000001,0.9586344440000001,0.08806664199999999,-0.087401025,0.6370749929999999
1,-0.745827573,0,0,0,0,0,1,0,1,0,0,0,-2.222510503,-2.412521528,-0.47468122700000004,-0.163486338,1.0050490890000001,-0.745617192
1,1.109688188,0,0,0,0,1,0,0,0,0,1,0,1.172560007,0.7476483340000001,1.11220398,-0.163486338,-1.452963667,1.322512144
1,0.8142238940000001,0,0,0,0,1,0,1,0,0,0,0,0.64208024,0.0006990939999999999,1.572912589,0.339619623,-1.452963667,0.897068395
1,0.967865327,0,1,0,1,0,0,1,0,0,0,0,0.058552495999999996,1.207309405,-1.652047671,-0.163486338,0.18571150399999997,0.7552538120000001
1,1.889713921,0,0,0,0,1,0,0,0,0,1,0,1.27865596,1.494597575,-0.167542155,-0.163486338,1.278161617,2.421575163
1,0.31784388199999997,1,0,1,0,0,0,0,1,0,0,0,0.48293631,0.28798726399999997,0.395546145,-0.163486338,0.18571150399999997,0.790707458
1,-0.509456139,0,0,0,0,0,1,0,0,1,0,0,-1.214598945,-1.090995949,-0.730630454,-0.163486338,0.73193656,-0.49744167200000006
1,0.459666743,0,0,0,0,1,0,0,0,0,0,1,1.11951203,1.034936504,0.344356299,-0.163486338,-0.087401025,0.49526041
1,1.074232472,1,0,1,0,0,0,0,0,0,1,0,1.384751914,0.7476483340000001,1.777671971,3.6098083639999996,-1.452963667,1.570687664
1,0.684219605,0,1,0,1,0,0,1,0,0,0,0,-0.10059143400000001,0.575275433,-1.191339063,-0.163486338,0.73193656,0.7552538120000001
1,-1.206751871,0,0,0,0,0,1,0,0,0,0,1,-1.161550969,-0.861165414,-0.9865796809999999,-0.163486338,1.0050490890000001,-1.206514587
1,0.837861038,0,0,0,0,1,0,0,0,0,1,0,0.535984286,-0.114216173,1.572912589,0.08806664199999999,-0.087401025,0.837978985
1,1.795165348,1,0,1,0,0,0,1,0,0,0,0,0.270744403,1.494597575,-1.652047671,-0.163486338,-0.087401025,1.8306810669999998
1,-1.100384725,0,1,0,1,0,0,0,0,0,0,1,-1.108502992,-1.493199386,0.344356299,0.08806664199999999,0.73193656,-1.1474251770000001
1,0.270569595,0,0,0,0,0,1,0,0,1,0,0,-1.745078712,-1.435741752,-1.140149217,-0.163486338,1.0050490890000001,-0.154723096
1,-0.13126184400000002,0,0,0,0,1,0,1,0,0,0,0,1.384751914,1.322224673,0.344356299,-0.163486338,1.0050490890000001,-0.10745156800000001
1,0.944228183,1,0,1,0,0,0,0,0,0,1,0,-0.896311085,-0.51641961,-1.037769527,-0.163486338,1.278161617,0.9325220409999999
1,0.967865327,0,0,0,0,1,0,0,0,1,0,0,1.225607984,1.034936504,0.600305526,-0.163486338,-0.633626082,0.920704159
1,0.932409612,0,0,0,0,1,0,0,0,0,0,1,1.5438958440000001,1.379682307,0.600305526,-0.163486338,-0.087401025,0.920704159
1,0.31784388199999997,0,1,0,1,0,0,1,0,0,0,0,-0.684119178,0.517817799,-1.856807053,-0.163486338,-1.452963667,0.24708488899999997
1,-1.33675616,0,1,0,1,0,0,0,1,0,0,0,0.376840356,-0.401504343,1.931241507,11.65950373,0.45882403200000005,-1.312875524
1,-1.1240218690000001,0,0,0,0,1,0,0,0,0,0,1,1.11951203,1.264767039,-0.116352309,-0.163486338,-0.087401025,-1.135607295
1,-0.556730426,0,0,0,0,0,1,0,0,1,0,0,-0.25973536399999997,-0.9760806809999999,1.572912589,-0.163486338,-0.087401025,-0.580166845
1,0.046016732000000005,0,0,0,0,0,1,0,0,0,1,0,-0.790215132,-0.9186230470000001,-0.116352309,-0.163486338,0.45882403200000005,0.282538535
1,1.476063911,1,0,1,0,0,0,0,0,0,1,0,0.535984286,0.6901907009999999,-0.269921846,-0.163486338,-1.452963667,1.452508845
1,-0.013076126,0,0,0,0,0,1,0,0,0,0,1,-1.479838829,-1.435741752,-0.6282507629999999,-0.163486338,0.18571150399999997,-0.887431775
1,0.790586751,0,1,0,1,0,0,0,0,1,0,0,-0.524975248,0.0006990939999999999,-1.088959372,-0.163486338,-0.633626082,0.6370749929999999
1,-0.485818995,0,1,0,1,0,0,0,0,1,0,0,-2.43470241,-1.608114654,-1.9079968980000002,-0.163486338,0.18571150399999997,-0.450170144
1,-0.674916143,1,0,1,0,0,0,0,0,0,0,1,0.270744403,-0.17167380699999998,0.9074445990000001,-0.163486338,-0.633626082,-0.6747099
1,0.223295308,0,0,0,0,1,0,0,0,0,0,1,0.270744403,0.460360165,-0.423491382,-0.163486338,-0.633626082,0.17617759800000002
1,-1.218570442,0,0,0,0,0,1,0,0,0,1,0,0.005504519,-0.80370778,1.931241507,-0.163486338,-0.087401025,-0.710163546
1,-0.686734715,0,0,0,0,0,1,0,0,0,1,0,-1.320694899,-1.2633688509999998,-0.6282507629999999,-0.163486338,-0.087401025,-0.6747099
1,-1.254026158,0,1,0,1,0,0,0,1,0,0,0,-0.418879295,-1.148453583,1.572912589,-0.163486338,1.278161617,-1.159243059
1,1.653342487,0,0,0,0,1,0,0,0,1,0,0,1.27865596,1.322224673,0.08840707199999999,-0.163486338,0.45882403200000005,1.523416137
1,-1.289481873,0,0,0,0,0,1,0,1,0,0,0,-1.373742875,-1.493199386,-0.32111169100000003,-0.163486338,-0.087401025,-1.2656039959999998
1,-0.639460428,0,1,0,1,0,0,0,0,0,0,1,-0.206687388,-0.573877244,0.600305526,-0.163486338,0.45882403200000005,-0.639256255
1,-0.28490327600000004,0,0,0,0,0,1,0,0,0,1,0,0.42988833299999996,-0.05675854,1.11220398,0.842725583,-0.087401025,-0.0010906310000000001
1,1.369696766,1,0,1,0,0,0,1,0,0,0,0,0.376840356,-0.17167380699999998,1.265773517,0.339619623,-1.452963667,1.417055199
1,-1.017654723,0,0,0,0,1,0,0,0,0,0,1,0.907320123,1.092394138,-0.218732,-0.163486338,-0.087401025,-1.0174284759999999
1,-1.088566153,0,0,0,0,0,1,0,0,0,0,1,-1.0024070379999999,-0.9760806809999999,-0.47468122700000004,-0.163486338,0.73193656,-1.111971532
1,0.034198161,0,0,0,0,0,1,0,0,1,0,0,-0.896311085,-0.688792512,-0.730630454,-0.163486338,-0.633626082,-0.036544277
1,1.570612485,0,1,0,1,0,0,1,0,0,0,0,0.7481761929999999,1.264767039,-0.7818203,-0.163486338,0.18571150399999997,1.511598255
1,0.436029599,0,0,0,0,0,1,1,0,0,0,0,-0.631071201,-0.631334878,-0.32111169100000003,-0.163486338,1.551274146,0.365263709
1,1.156962474,0,0,0,0,1,0,0,0,0,0,1,1.5438958440000001,1.379682307,0.600305526,-0.163486338,-1.452963667,0.554349819
1,-0.7812832890000001,0,1,0,1,0,0,1,0,0,0,0,-0.631071201,-0.401504343,-0.730630454,-0.163486338,0.18571150399999997,-0.958339067
1,0.92059104,0,0,0,0,1,0,1,0,0,0,0,0.907320123,1.149851771,-0.32111169100000003,-0.163486338,-1.452963667,0.826161103
1,0.719675321,0,0,0,0,1,0,0,0,0,0,1,1.066464053,0.862563602,0.549115681,-0.163486338,-0.087401025,0.589803465
1,1.19241819,0,0,0,0,1,0,0,0,0,1,0,1.3317039370000001,1.264767039,0.344356299,-0.163486338,-0.633626082,1.216151207
1,-1.171296155,0,1,0,1,0,0,0,1,0,0,0,-1.479838829,-1.148453583,-1.088959372,-0.163486338,-0.633626082,-1.159243059
1,-1.13584044,0,0,0,0,0,1,0,1,0,0,0,-1.161550969,-1.378284118,-0.065162464,-0.163486338,0.45882403200000005,-0.98197483
1,-1.029473295,0,0,0,0,1,0,0,0,1,0,0,0.80122417,1.666970476,-1.191339063,-0.163486338,-0.087401025,-1.04106424
1,-1.1240218690000001,1,0,1,0,0,0,1,0,0,0,0,0.854272147,0.23052963,1.572912589,10.40173883,-1.452963667,-1.135607295
1,0.329662454,0,1,0,1,0,0,1,0,0,0,0,0.058552495999999996,0.23052963,-0.423491382,-0.163486338,-0.087401025,0.294356417
1,-0.627641856,0,1,0,1,0,0,0,0,0,0,1,-0.206687388,-0.458961977,0.344356299,-0.163486338,1.0050490890000001,-0.6274383729999999
1,-1.005836151,0,0,0,0,0,1,0,0,0,0,1,-0.524975248,-0.746250146,0.13959691800000001,-0.163486338,0.18571150399999997,-1.0174284759999999
1,1.062413901,0,0,0,0,1,0,0,0,1,0,0,0.111600473,0.28798726399999997,-0.423491382,-0.163486338,-0.633626082,1.015247214
1,0.684219605,1,0,1,0,0,0,0,1,0,0,0,0.589032263,0.575275433,0.037217227,-0.163486338,-0.087401025,0.8734326309999999
1,0.23511388,1,0,1,0,0,0,0,0,0,0,1,1.27865596,0.632733067,1.726482125,-0.163486338,-0.087401025,0.22344912600000003
1,0.16420245,0,0,0,0,1,0,0,0,0,0,1,0.7481761929999999,0.6901907009999999,0.190786763,-0.163486338,-1.452963667,0.081634542
1,-0.592186141,0,0,0,0,1,0,0,0,1,0,0,1.649991797,1.092394138,1.624102434,9.143973926000001,-0.633626082,-0.970156948
1,0.223295308,0,0,0,0,1,0,0,1,0,0,0,0.854272147,0.862563602,0.08840707199999999,-0.163486338,0.18571150399999997,0.719800166
1,0.483303886,0,0,0,0,1,0,0,0,0,0,1,1.5438958440000001,1.379682307,0.600305526,-0.163486338,0.18571150399999997,0.47162464600000004
1,0.128746734,0,0,0,0,0,1,0,0,0,0,1,-1.0024070379999999,-0.80370778,-0.7818203,-0.163486338,0.18571150399999997,0.164359716
1,0.471485314,1,0,1,0,0,0,0,0,0,0,1,0.32379237899999996,0.402902531,-0.218732,-0.163486338,-0.087401025,0.341627945
1,-0.509456139,0,0,0,0,1,0,0,0,0,0,1,0.376840356,0.28798726399999997,0.13959691800000001,-0.163486338,-0.633626082,-0.6983456640000001
1,-1.230389014,0,0,0,0,0,1,0,0,0,0,1,-1.267646922,-1.205911217,-0.6282507629999999,-0.163486338,-0.633626082,-1.241968233
1,0.660582462,0,0,0,0,0,1,1,0,0,0,0,-1.798126689,-1.435741752,-1.242528908,-0.163486338,-0.633626082,0.672528638
1,-0.9703804359999999,0,0,0,0,1,0,0,0,0,0,1,0.005504519,-0.05675854,-0.013972618999999999,-0.163486338,-1.452963667,-0.98197483
1,-0.556730426,0,0,0,0,1,0,0,1,0,0,0,0.64208024,0.23052963,0.9586344440000001,-0.163486338,-0.087401025,-0.5683489629999999
1,-0.8758318620000001,0,1,0,1,0,0,0,0,0,0,1,-2.063366573,-2.010318091,-0.833010145,-0.163486338,0.45882403200000005,-0.9228854209999999
1,-0.11944327199999999,0,1,0,1,0,0,0,1,0,0,0,-0.312783341,0.058156728,-0.833010145,-0.163486338,0.45882403200000005,0.80252534
1,0.28238816699999997,0,0,0,0,0,1,0,0,1,0,0,-0.737167155,-0.458961977,-0.833010145,-0.163486338,1.278161617,0.199813362
1,-0.615823284,0,1,0,1,0,0,0,0,0,0,1,-0.312783341,-0.573877244,0.344356299,-0.163486338,0.45882403200000005,-0.651074137
1,-1.1240218690000001,0,0,0,0,1,0,0,1,0,0,0,0.64208024,-0.05675854,1.777671971,0.339619623,0.73193656,-1.135607295
1,-1.218570442,1,0,1,0,0,0,0,1,0,0,0,0.376840356,-0.17167380699999998,1.265773517,-0.163486338,-1.452963667,-1.1474251770000001
1,1.546975341,0,0,0,0,1,0,0,0,1,0,0,0.9603681000000001,0.920021236,0.190786763,-0.163486338,0.18571150399999997,1.511598255
1,-1.147659012,0,0,0,0,0,1,0,1,0,0,0,-0.949359062,-1.090995949,-0.116352309,-0.163486338,0.45882403200000005,-1.135607295
1,0.081472447,0,0,0,0,1,0,0,0,0,0,1,1.5438958440000001,1.379682307,0.600305526,-0.163486338,-0.087401025,0.081634542
1,0.885135325,0,0,0,0,1,0,0,0,0,0,1,1.27865596,1.034936504,0.7026852170000001,-0.163486338,-0.087401025,0.885250513
1,2.090629641,0,0,0,0,1,0,0,0,1,0,0,1.703039774,2.0117162790000003,-0.218732,-0.163486338,-1.452963667,2.067038705
1,1.712435346,0,0,0,0,1,0,0,0,1,0,0,1.11951203,1.666970476,-0.730630454,-0.163486338,-1.452963667,1.700684366
1,-0.13126184400000002,0,0,0,0,1,0,0,0,0,1,0,1.3317039370000001,1.207309405,0.44673599,-0.163486338,-1.452963667,-0.048362159
1,2.244271073,0,0,0,0,1,0,1,0,0,0,0,0.21769642600000003,0.575275433,-0.679440609,-0.163486338,1.278161617,2.197035406
1,-1.053110438,0,1,0,1,0,0,0,1,0,0,0,-0.418879295,-0.51641961,-0.065162464,-0.163486338,1.0050490890000001,-0.651074137
1,-0.710371858,0,0,0,0,0,1,0,0,0,0,1,-1.320694899,-1.493199386,-0.167542155,-0.163486338,-0.633626082,-0.781070838
1,0.341481025,0,0,0,0,0,1,1,0,0,0,0,0.48293631,-0.22913144100000002,1.726482125,1.345831543,0.73193656,0.24708488899999997
1,-0.544911854,1,0,1,0,0,0,0,0,0,0,1,0.005504519,0.173071996,-0.47468122700000004,-0.163486338,-0.087401025,-0.6628920189999999
1,-0.8758318620000001,1,0,1,0,0,0,0,0,1,0,0,-0.8432631079999999,-0.114216173,-1.44728829,-0.163486338,-0.087401025,-0.970156948
1,-1.13584044,0,1,0,1,0,0,0,0,0,0,1,-1.479838829,-1.033538315,-1.242528908,-0.163486338,-0.633626082,-1.182878823
1,-1.053110438,0,1,0,1,0,0,0,0,0,0,1,0.058552495999999996,-0.22913144100000002,0.497925836,-0.163486338,0.45882403200000005,-1.064700004
1,0.932409612,0,0,0,0,1,0,0,0,0,0,1,0.32379237899999996,0.28798726399999997,-0.013972618999999999,-0.163486338,-1.452963667,0.920704159
1,-1.254026158,0,1,0,1,0,0,0,1,0,0,0,-1.373742875,-0.17167380699999998,-2.0103765890000003,-0.163486338,0.45882403200000005,-1.241968233
1,0.022379589,0,0,0,0,1,0,0,0,0,0,1,0.854272147,0.920021236,-0.013972618999999999,-0.163486338,0.18571150399999997,0.022545133
1,2.173359643,0,0,0,0,1,0,1,0,0,0,0,0.695128216,0.920021236,-0.372301536,-0.163486338,-0.633626082,2.1733996419999997
1,0.530578173,0,0,0,0,1,0,0,0,0,1,0,0.48293631,0.920021236,-0.730630454,-0.163486338,0.73193656,0.518896174
1,0.483303886,0,0,0,0,1,0,0,1,0,0,0,0.9603681000000001,0.862563602,0.29316645399999997,-0.163486338,-0.087401025,0.719800166
1,0.270569595,0,0,0,0,0,1,0,0,0,1,0,-1.320694899,-1.493199386,-0.167542155,-0.163486338,-0.633626082,0.507078292
1,-0.249447561,0,1,0,1,0,0,0,0,0,1,0,0.42988833299999996,-0.344046709,1.931241507,0.08806664199999999,-0.087401025,0.164359716
1,0.17602102100000003,0,1,0,1,0,0,1,0,0,0,0,-0.312783341,0.23052963,-1.088959372,-0.163486338,0.45882403200000005,0.18799548
1,-0.521274711,0,0,0,0,0,1,0,0,0,0,1,-1.6389827590000001,-1.6655722880000001,-0.5770609179999999,-0.163486338,-1.452963667,-0.591984727
1,-0.580367569,0,0,0,0,0,1,0,0,0,0,1,-0.524975248,-1.320826485,1.777671971,-0.163486338,-1.452963667,-1.123789413
1,-0.9112875779999999,0,0,0,0,0,1,0,0,0,0,1,0.32379237899999996,-0.17167380699999998,1.061014135,-0.163486338,-0.087401025,-0.946521185
1,-1.1240218690000001,0,0,0,0,1,0,0,1,0,0,0,0.7481761929999999,0.058156728,1.777671971,-0.163486338,-1.452963667,-1.123789413
1,0.246932452,0,0,0,0,1,0,0,0,0,1,0,1.11951203,1.092394138,0.24197660899999998,-0.163486338,0.73193656,1.6297770740000002
1,-1.206751871,0,0,0,0,0,1,0,0,0,0,1,-0.790215132,-1.493199386,1.368153207,-0.163486338,0.18571150399999997,-1.194696705
1,-0.08398755699999999,0,1,0,1,0,0,0,0,0,1,0,-0.312783341,-0.344046709,-0.167542155,-0.163486338,-0.087401025,0.22344912600000003
1,-1.230389014,0,0,0,0,0,1,0,0,0,0,1,-1.214598945,-1.148453583,-0.6282507629999999,-0.163486338,1.551274146,-1.230150351
1,-0.686734715,1,0,1,0,0,0,0,0,0,1,0,-0.312783341,-0.17167380699999998,-0.47468122700000004,-0.163486338,-0.633626082,-0.473805908
1,-0.521274711,0,0,0,0,0,1,0,0,0,0,1,-0.047543458,-0.286589075,0.344356299,-0.163486338,-1.452963667,-0.509259554
1,-1.1949332990000001,0,0,0,0,0,1,0,1,0,0,0,-1.532886806,-1.55065702,-0.5770609179999999,-0.163486338,0.45882403200000005,-1.206514587
1,-1.1240218690000001,0,0,0,0,1,0,0,1,0,0,0,0.7481761929999999,0.460360165,0.7026852170000001,-0.163486338,-0.087401025,-1.111971532
1,-1.147659012,0,0,0,0,1,0,0,1,0,0,0,0.80122417,0.7476483340000001,0.190786763,-0.163486338,-0.087401025,-0.745617192
1,0.826042466,0,1,0,1,0,0,0,0,0,1,0,-0.524975248,-0.05675854,-1.037769527,-0.163486338,0.18571150399999997,0.826161103
1,0.471485314,0,1,0,1,0,0,1,0,0,0,0,-1.851174666,-1.148453583,-1.652047671,-0.163486338,0.45882403200000005,0.542531937
1,0.5187596010000001,0,0,0,0,0,1,1,0,0,0,0,-0.10059143400000001,-0.344046709,0.344356299,-0.163486338,-0.633626082,0.542531937
1,3.0833896660000004,0,0,0,0,1,0,0,0,0,1,0,1.596943821,1.379682307,0.753875063,-0.163486338,-1.452963667,2.83520103
1,-0.23762898899999998,0,0,0,0,0,1,0,0,1,0,0,-0.8432631079999999,-1.608114654,1.521722744,0.591172603,-1.452963667,-0.237448269
1,-0.8758318620000001,0,0,0,0,0,1,0,0,0,0,1,-0.790215132,-1.435741752,1.1633938259999999,-0.163486338,-0.633626082,-0.9347033029999999
1,-0.22581041699999999,0,0,0,0,0,1,0,0,0,0,1,-0.578023225,-0.861165414,0.29316645399999997,-0.163486338,-1.452963667,-0.261084033
1,1.499701055,0,0,0,0,1,0,1,0,0,0,0,0.058552495999999996,0.862563602,-1.2937187540000001,-0.163486338,-1.452963667,1.381601554
1,0.034198161,0,0,0,0,1,0,0,0,1,0,0,0.695128216,1.322224673,-0.9353898359999999,-0.163486338,-0.087401025,-0.272901915
1,-0.9821990079999999,0,0,0,0,1,0,0,1,0,0,0,0.535984286,-0.05675854,1.4193430530000002,-0.163486338,-1.452963667,-0.521077435
1,0.246932452,1,0,1,0,0,0,1,0,0,0,0,-0.524975248,0.517817799,-1.7032375169999998,-0.163486338,-1.452963667,0.27072065300000003
1,0.696038177,0,0,0,0,0,1,1,0,0,0,0,-0.524975248,-0.688792512,0.037217227,-0.163486338,-0.633626082,0.719800166
1,0.99150247,1,0,1,0,0,0,0,0,1,0,0,0.907320123,1.149851771,-0.32111169100000003,-0.163486338,-1.452963667,0.861614749
1,-1.076747582,0,0,0,0,0,1,0,0,0,0,1,-0.949359062,-0.746250146,-0.7818203,-0.163486338,-0.633626082,-1.10015365
1,-0.592186141,0,0,0,0,0,1,1,0,0,0,0,-0.578023225,-0.9760806809999999,0.549115681,-0.163486338,-0.633626082,-0.509259554
1,-0.273084704,1,0,1,0,0,0,0,0,0,0,1,0.005504519,0.402902531,-0.833010145,-0.163486338,-1.452963667,-0.284719797
1,0.956046755,0,0,0,0,1,0,0,0,0,0,1,0.80122417,0.7476483340000001,0.190786763,-0.163486338,-0.633626082,0.22344912600000003
1,1.310603907,0,0,0,0,1,0,1,0,0,0,0,1.3317039370000001,1.092394138,0.753875063,-0.163486338,-0.633626082,1.3934194359999998
1,-1.100384725,0,0,0,0,1,0,0,1,0,0,0,1.4908478669999998,1.264767039,0.753875063,-0.163486338,-0.087401025,0.25890277100000003
1,0.7433124640000001,0,0,0,0,1,0,0,0,0,1,0,1.5438958440000001,1.379682307,0.600305526,-0.163486338,-0.633626082,-0.20199462399999998
1,-1.005836151,0,0,0,0,0,1,0,1,0,0,0,-0.153639411,-0.458961977,0.44673599,-0.163486338,0.45882403200000005,-0.816524483
1,1.53515677,0,0,0,0,1,0,0,0,1,0,0,1.384751914,1.494597575,0.037217227,-0.163486338,-1.452963667,1.4643267269999998
1,-0.11944327199999999,0,0,0,0,1,0,0,0,0,0,1,1.4908478669999998,1.092394138,1.1633938259999999,0.08806664199999999,-1.452963667,-0.521077435
1,1.783346776,0,0,0,0,1,0,1,0,0,0,0,1.066464053,1.781885744,-0.9865796809999999,-0.163486338,-1.452963667,1.8661347119999998
1,0.483303886,0,1,0,1,0,0,1,0,0,0,0,-2.169462526,-2.067775725,-0.9865796809999999,-0.163486338,1.551274146,0.43617100000000003
1,-1.206751871,0,0,0,0,0,1,0,1,0,0,0,-1.0024070379999999,-0.9186230470000001,-0.5770609179999999,-0.163486338,0.45882403200000005,-1.182878823
1,-0.060350413,0,0,0,0,0,1,0,0,0,1,0,-0.631071201,-1.435741752,1.726482125,4.364467304,0.73193656,-0.071997922
1,-0.474000424,0,0,0,0,0,1,0,0,1,0,0,-0.153639411,-0.688792512,1.061014135,-0.163486338,-0.087401025,-0.745617192
1,-1.076747582,0,1,0,1,0,0,0,1,0,0,0,-0.578023225,-0.114216173,-1.037769527,-0.163486338,1.0050490890000001,-0.769252956
1,0.84967961,0,0,0,0,1,0,0,0,0,1,0,0.854272147,0.402902531,1.11220398,-0.163486338,-0.087401025,1.1334260329999999
1,0.400573884,0,1,0,1,0,0,1,0,0,0,0,0.005504519,-0.51641961,1.061014135,-0.163486338,-0.633626082,0.22344912600000003
1,-0.9112875779999999,0,0,0,0,0,1,0,1,0,0,0,-1.745078712,-2.010318091,-0.116352309,-0.163486338,-0.087401025,-0.911067539
1,0.7078567490000001,0,1,0,1,0,0,0,0,1,0,0,0.058552495999999996,0.058156728,-0.116352309,-0.163486338,-1.452963667,0.530714055
1,-1.13584044,0,1,0,1,0,0,0,1,0,0,0,-0.790215132,-1.608114654,1.726482125,3.106702404,3.189949317,-0.851978129
1,-1.076747582,0,0,0,0,1,0,0,0,0,0,1,0.907320123,0.920021236,0.08840707199999999,-0.163486338,-1.452963667,-1.076517886
1,0.625126747,1,0,1,0,0,0,0,0,0,0,1,1.43779989,1.092394138,1.00982429,-0.163486338,-1.452963667,0.625257111
1,0.400573884,0,1,0,1,0,0,0,0,0,1,0,-0.47192727100000004,-0.9760806809999999,0.856254753,-0.163486338,0.73193656,0.47162464600000004
1,-0.7694647170000001,0,1,0,1,0,0,0,1,0,0,0,-2.169462526,-2.067775725,-0.9865796809999999,-0.163486338,0.45882403200000005,-0.769252956
1,3.6152253930000002,0,0,0,0,1,0,0,0,1,0,0,0.9603681000000001,1.781885744,-1.140149217,-0.163486338,0.18571150399999997,3.556091827
1,-0.190354702,0,1,0,1,0,0,0,0,1,0,0,0.535984286,0.7476483340000001,-0.372301536,-0.163486338,0.18571150399999997,0.057998779
1,-1.324937588,0,1,0,1,0,0,0,0,0,0,1,-1.108502992,-0.9186230470000001,-0.7818203,-0.163486338,2.097499203,-1.324693406
1,1.476063911,0,0,0,0,1,0,0,0,0,1,0,1.013416077,1.034936504,0.08840707199999999,-0.163486338,-1.452963667,1.523416137
1,2.63428394,0,0,0,0,1,0,0,0,0,1,0,0.907320123,1.092394138,-0.218732,-0.163486338,0.18571150399999997,2.516118218
1,-0.03671327,0,1,0,1,0,0,0,0,1,0,0,-0.684119178,-0.17167380699999998,-1.140149217,-0.163486338,-0.087401025,-0.851978129
1,-0.095806128,0,0,0,0,0,1,0,0,0,0,1,-0.47192727100000004,-1.205911217,1.572912589,3.8613613439999996,3.189949317,-0.142905214
1,-0.154898987,0,0,0,0,0,1,0,0,0,0,1,-1.692030736,-1.493199386,-0.9865796809999999,-0.163486338,1.0050490890000001,-0.213812506
1,0.601489603,0,0,0,0,0,1,1,0,0,0,0,-0.312783341,-1.033538315,1.572912589,-0.163486338,1.0050490890000001,0.6370749929999999
1,0.885135325,0,1,0,1,0,0,0,0,1,0,0,-1.692030736,-1.837945189,-0.372301536,-0.163486338,3.463061845,0.577985583
1,1.145143903,0,0,0,0,1,0,0,0,0,0,1,1.013416077,0.460360165,1.4193430530000002,-0.163486338,-0.633626082,1.086154506
1,-1.254026158,0,0,0,0,0,1,0,0,0,0,1,-0.8432631079999999,-1.378284118,0.805064908,-0.163486338,-0.087401025,-1.241968233
